TIME, GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
1533091822744,38,320,6,6,79.7892,143736192471
1533091823042,38,320,6,6,79.7889,143635808625
1533091823354,38,320,6,5,79.7886,143640524645
1533091823681,38,320,6,6,79.7883,143684989972
1533091823970,38,320,6,0,79.788,143811648784
1533091824261,38,320,6,0,79.7876,143712612373
1533091824549,38,320,6,6,79.7873,143773246910
1533091824846,38,320,6,5,79.787,143587974712
1533091825162,38,320,6,2,79.7867,143711264939
1533091825456,38,320,6,0,79.7864,143770552042
1533091825753,38,320,5,6,79.7861,143717328393
1533091826049,38,320,6,6,79.7858,143709917505
1533091826376,38,320,6,6,79.7855,143664778460
1533091826672,38,320,6,1,79.7851,143610207376
1533091826967,38,320,6,0,79.7848,143726760432
1533091827264,38,320,6,6,79.7845,143619639415
1533091827560,38,320,6,6,79.7842,143778636647
1533091827849,38,320,6,4,79.7839,143670168197
1533091828141,38,320,6,0,79.7836,143746971944
1533091828440,38,320,6,6,79.7833,143736866188
1533091828735,38,320,6,5,79.783,143631766323
1533091829021,38,320,5,5,79.7827,143683642538
1533091829317,38,320,6,0,79.7824,143746971944
1533091829611,38,320,6,6,79.7821,143686337407
1533091829898,38,320,6,5,79.7818,143740908490
1533091830184,38,320,6,1,79.7815,143734845037
1533091830482,38,320,6,0,79.7812,143703180334
1533091830777,38,320,6,6,79.7809,143791437272
1533091831065,38,320,6,6,79.7806,143790763555
1533091831364,38,320,6,0,79.7802,143817038521
1533091831691,38,320,6,0,79.7799,143693074577
1533091831982,38,320,6,0,79.7796,143704527768
1533091832271,38,320,6,6,79.7793,143756403983
1533091832566,38,320,6,6,79.779,143713286090
1533091832861,38,320,6,1,79.7787,143685663690
1533091833157,38,320,6,0,79.7784,143742255925
1533091833452,38,320,6,5,79.7781,143684316255
1533091833749,38,320,6,6,79.7778,143726760432
1533091834043,38,320,6,1,79.7775,143680947670
1533091834340,38,320,6,0,79.7771,143631092606
1533091834652,38,320,6,5,79.7768,143723391846
1533091834954,38,320,6,5,79.7765,143658041289
1533091835250,38,320,6,6,79.7762,143696443163
1533091835540,38,320,6,0,79.7759,143647261816
1533091835834,38,320,6,0,79.7756,143668820762
1533091836140,38,320,6,5,79.7753,143724065563
1533091836430,38,320,6,6,79.775,143755730266
1533091836721,38,320,6,0,79.7747,143725412998
1533091837010,38,320,6,0,79.7744,143759772569
1533091837308,38,320,6,6,79.7741,143728781583
1533091837608,38,320,6,5,79.7737,143676231650
1533091837901,38,320,6,1,79.7734,143658041289
1533091838198,38,320,6,0,79.7731,143666125894
1533091838487,38,320,6,6,79.7728,143778636647
1533091838777,38,320,6,7,79.7725,143725412998
1533091839070,38,320,6,0,79.7722,143779310364
1533091839366,38,320,6,0,79.7719,143658715006
1533091839656,38,320,6,6,79.7716,143673536782
1533091839951,38,320,6,6,79.7713,143638503494
1533091840246,38,320,6,1,79.771,143701159182
1533091840535,38,320,6,0,79.7707,143629071454
1533091840826,38,320,6,6,79.7704,143707222636
1533091841113,38,320,6,4,79.7701,143697790597
1533091841403,38,320,6,0,79.7698,143770552042
1533091841700,38,320,6,6,79.7695,143727434149
1533091842008,38,320,6,5,79.7692,143633113757
1533091842302,38,320,5,6,79.7688,143753035398
1533091842598,38,320,6,0,79.7685,143576521522
1533091842888,38,320,6,0,79.7682,143736866188
1533091843178,38,320,6,6,79.7679,143734171320
1533091843468,38,320,5,6,79.7676,143746971944
1533091843759,38,320,6,0,79.7673,143606838791
1533091844050,38,320,6,0,79.767,143721370695
1533091844347,38,320,6,7,79.7667,143748993095
1533091844642,38,320,6,6,79.7664,143673536782
1533091844931,38,320,5,0,79.7661,143685663690
1533091845227,38,320,5,0,79.7658,143705201485
1533091845521,38,320,6,5,79.7655,143719349544
1533091845817,38,320,6,5,79.7652,143676905367
1533091846117,38,320,6,1,79.7649,143755730266
1533091846407,38,320,6,0,79.7646,143697790597
1533091846704,38,320,5,6,79.7643,143804237896
1533091847011,38,320,6,5,79.7639,143744950793
1533091847296,38,320,5,1,79.7636,143693748295
1533091847592,38,320,5,0,79.7633,143707896353
1533091847887,38,320,6,5,79.763,143679600236
1533091848184,38,320,6,6,79.7627,143778636647
1533091848479,38,320,6,4,79.7624,143709243788
1533091848777,38,320,6,0,79.7621,143778636647
1533091849072,38,320,6,6,79.7618,143738213622
1533091849369,38,320,6,6,79.7615,143683642538
1533091849663,38,320,6,4,79.7612,143672863065
1533091849953,38,320,6,0,79.7609,143651977835
1533091850244,38,320,6,6,79.7606,143912032630
1533091850538,38,320,6,6,79.7603,143702506617
1533091850838,38,320,6,4,79.7599,143702506617
1533091851133,38,320,6,0,79.7596,143695095729
1533091851423,38,320,5,6,79.7593,143792784706
1533091851712,38,320,6,6,79.759,143761793720
1533091852009,38,320,5,4,79.7587,143742255925
1533091852303,38,320,6,0,79.7584,143691727143
1533091852600,38,320,6,6,79.7581,143701159182
1533091852895,38,320,6,6,79.7578,143695095729
1533091853187,38,320,6,5,79.7575,143771899476
1533091853478,38,320,6,0,79.7572,143736866188
1533091853766,38,320,6,6,79.7569,143689705992
1533091854062,38,320,6,6,79.7566,143716654675
1533091854357,38,320,5,4,79.7563,143804911613
1533091854646,38,320,6,0,79.756,143815017370
1533091854942,38,320,5,6,79.7557,143699138031
1533091855243,38,320,5,6,79.7554,143689032275
1533091855538,38,320,6,4,79.755,143797500726
1533091855834,38,320,6,0,79.7547,143721370695
1533091856129,38,320,6,0,79.7544,143721370695
1533091856420,38,320,6,6,79.7541,143631092606
1533091856706,38,320,6,4,79.7538,143646588099
1533091857001,38,320,6,0,79.7535,143653325270
1533091857328,38,320,6,0,79.7532,143822428258
1533091857617,38,320,6,5,79.7529,143726760432
1533091857905,38,320,5,5,79.7526,143747645661
1533091858195,38,320,6,1,79.7523,143739561056
1533091858491,38,320,6,0,79.752,143682295104
1533091858785,38,320,6,5,79.7517,143676905367
1533091859084,38,320,6,6,79.7513,143689705992
1533091859385,38,320,5,1,79.751,143604817639
1533091859690,38,320,6,0,79.7507,143762467437
1533091859990,38,320,5,0,79.7504,143788068686
1533091860295,38,320,6,7,79.7501,143803564179
1533091860589,38,320,6,5,79.7498,143677579085
1533091860885,38,320,6,1,79.7495,143630418889
1533091861187,38,320,6,0,79.7492,143759098852
1533091861495,38,320,5,5,79.7488,143648609250
1533091861789,38,320,6,5,79.7485,143693074577
1533091862081,38,320,6,4,79.7482,143756403983
1533091862372,38,320,5,0,79.7479,143594038166
1533091862661,38,320,6,6,79.7476,143691053426
1533091862950,38,320,6,5,79.7473,143756403983
1533091863241,38,320,6,1,79.747,143651977835
1533091863533,38,320,6,0,79.7467,143676905367
1533091863824,38,320,6,5,79.7464,143639177211
1533091864114,38,320,6,6,79.7461,143554962575
1533091864401,38,320,6,0,79.7458,143744277076
1533091864697,38,320,6,0,79.7455,143788068686
1533091864992,38,320,6,6,79.7452,143596733034
1533091865284,38,320,6,6,79.7449,143660736157
1533091865579,38,320,6,1,79.7446,143761793720
1533091865870,38,320,6,0,79.7443,143703180334
1533091866168,38,320,6,6,79.744,143701832900
1533091866464,38,320,6,5,79.7437,143725412998
1533091866759,38,320,6,0,79.7434,143724065563
1533091867053,38,320,5,0,79.7431,143732823885
1533091867342,38,320,6,6,79.7428,143731476451
1533091867637,38,320,6,6,79.7424,143669494480
1533091867932,38,320,5,1,79.7421,143587300995
1533091868225,38,320,6,0,79.7418,143674210499
1533091868519,38,320,6,6,79.7415,143631766323
1533091868809,38,320,6,6,79.7412,143705875202
1533091869099,38,320,6,0,79.7409,143619639415
1533091869396,38,320,6,0,79.7406,143683642538
1533091869691,38,320,6,5,79.7403,143766509740
1533091869983,38,320,6,6,79.74,143697116880
1533091870280,38,320,6,0,79.7397,143664778460
1533091870575,38,320,6,0,79.7394,143697116880
1533091870873,38,320,6,6,79.7391,143722718129
1533091871169,38,320,6,5,79.7388,143751687964
1533091871459,38,320,5,0,79.7385,143639177211
1533091871756,38,320,5,0,79.7381,143579890107
1533091872061,38,320,6,6,79.7378,143657367572
1533091872357,38,320,6,6,79.7375,143776615496
1533091872651,38,320,5,4,79.7372,143610207376
1533091872940,38,320,6,0,79.7369,143573826654
1533091873230,38,320,6,6,79.7366,143624355435
1533091873520,38,320,5,6,79.7363,143679600236
1533091873814,38,320,6,0,79.736,143723391846
1533091874110,38,320,6,0,79.7357,143698464314
1533091874400,38,320,6,6,79.7354,143685663690
1533091874692,38,320,6,6,79.7351,143619639415
1533091874983,38,320,6,1,79.7348,143796153291
1533091875269,38,320,6,0,79.7345,143738887339
1533091875567,38,320,6,6,79.7342,143757077700
1533091875861,38,320,6,6,79.7339,143753709115
1533091876158,38,320,6,0,79.7336,143674210499
1533091876453,38,320,6,0,79.7333,143720696978
1533091876750,38,320,6,6,79.7329,143713959807
1533091877045,38,320,6,6,79.7326,143768530891
1533091877336,38,320,5,1,79.7323,143731476451
1533091877631,38,320,6,0,79.732,143594711883
1533091877958,38,320,6,0,79.7317,143718675827
1533091878247,38,320,6,6,79.7314,143759098852
1533091878538,38,320,5,5,79.7311,143624355435
1533091878838,38,320,5,0,79.7308,143765836023
1533091879128,38,320,5,0,79.7305,143751014247
1533091879417,38,320,5,7,79.7302,143691727143
1533091879706,38,320,6,4,79.7299,143693074577
1533091879994,38,320,6,0,79.7296,143728107866
1533091880278,38,320,6,6,79.7293,143748993095
1533091880575,38,320,6,6,79.729,143756403983
1533091880869,38,320,5,3,79.7287,143849376941
1533091881160,38,320,6,0,79.7284,143733497603
1533091881453,38,320,5,6,79.728,143806932765
1533091881748,38,320,6,6,79.7277,143731476451
1533091882035,38,320,6,1,79.7274,143678926519
1533091882333,38,320,6,0,79.7271,143709917505
1533091882629,37,320,6,6,79.7268,143732823885
1533091882919,38,320,6,7,79.7265,143689032275
1533091883209,38,320,6,0,79.7262,143735518754
1533091883499,38,320,5,0,79.7259,143807606482
1533091883797,38,320,6,6,79.7256,143762467437
1533091884097,38,320,6,5,79.7253,143703854051
1533091884393,38,320,6,1,79.725,143645240665
1533091884688,38,320,6,0,79.7247,143715980958
1533091884984,38,320,6,6,79.7244,143734171320
1533091885285,38,320,6,6,79.7241,143719349544
1533091885579,38,320,6,4,79.7238,143612228527
1533091885869,38,320,6,0,79.7235,143740234773
1533091886160,38,320,6,6,79.7231,143715980958
1533091886451,38,320,6,6,79.7228,143736866188
1533091886750,38,320,6,5,79.7225,143785373818
1533091887045,38,320,6,0,79.7222,143643893230
1533091887336,38,320,6,6,79.7219,143622334284
1533091887630,38,320,6,5,79.7216,143724065563
1533091887926,38,320,6,4,79.7213,143727434149
1533091888225,38,320,6,0,79.721,143804911613
1533091888551,38,320,6,0,79.7207,143839271185
1533091888838,38,320,6,6,79.7204,143668820762
1533091889135,38,320,6,6,79.7201,143705201485
1533091889429,38,320,6,4,79.7197,143712612373
1533091889719,38,320,6,0,79.7194,143528687609
1533091890012,38,320,6,6,79.7191,143672189348
1533091890341,38,320,6,5,79.7188,143699811748
1533091890643,38,320,6,5,79.7185,143680947670
1533091890970,38,320,6,6,79.7182,143641198362
1533091891267,38,320,6,1,79.7178,143628397737
1533091891594,38,320,6,1,79.7175,143664778460
1533091891884,38,320,6,0,79.7172,143749666813
1533091892175,38,320,6,6,79.7169,143720696978
1533091892473,38,320,6,6,79.7166,143724739280
1533091892766,38,320,6,1,79.7163,143674210499
1533091893062,38,320,5,0,79.716,143747645661
1533091893358,38,320,6,5,79.7157,143711264939
1533091893648,38,320,6,6,79.7154,143683642538
1533091893936,37,320,5,0,79.7151,143777962930
1533091894232,38,320,6,0,79.7148,143759098852
1533091894547,38,320,6,6,79.7144,143661409875
1533091894834,38,320,5,5,79.7141,143680273953
1533091895126,38,320,6,1,79.7138,143656693855
1533091895414,38,320,5,0,79.7135,143640524645
1533091895705,38,320,6,7,79.7132,143623008001
1533091896003,38,320,6,6,79.7129,143810301350
1533091896298,38,320,6,1,79.7126,143680273953
1533091896587,38,320,6,0,79.7123,143672189348
1533091896877,38,320,6,6,79.712,143707896353
1533091897172,38,320,6,6,79.7117,143720023261
1533091897467,38,320,6,1,79.7114,143777962930
1533091897764,38,320,6,0,79.7111,143810975067
1533091898065,38,320,6,5,79.7108,143748993095
1533091898362,38,320,5,6,79.7105,143705201485
1533091898658,38,320,6,4,79.7102,143668147045
1533091898954,38,320,6,0,79.7098,143659388723
1533091899254,38,320,6,5,79.7095,143720023261
1533091899580,38,320,6,6,79.7092,143775268062
1533091899879,38,320,6,6,79.7089,143728781583
1533091900174,38,320,6,4,79.7086,143772573193
1533091900463,38,320,6,0,79.7083,143745624510
1533091900750,38,320,6,5,79.708,143757751418
1533091901049,38,320,6,6,79.7077,143744277076
1533091901361,38,320,6,5,79.7074,143792110989
1533091901658,38,320,5,0,79.707,143685663690
1533091901954,38,320,6,0,79.7067,143685663690
1533091902271,38,320,6,5,79.7064,143744277076
1533091902569,38,320,5,6,79.7061,143741582208
1533091902864,38,320,6,4,79.7058,143683642538
1533091903162,38,320,6,0,79.7055,143775268062
1533091903458,38,320,6,0,79.7052,143696443163
1533091903754,38,320,6,6,79.7049,143759098852
1533091904060,38,320,6,6,79.7046,143697116880
1533091904358,38,320,6,1,79.7042,143783352667
1533091904681,38,320,6,1,79.7039,143689032275
1533091904980,38,320,6,0,79.7036,143744950793
1533091905276,38,320,6,5,79.7033,143718675827
1533091905567,38,320,6,6,79.703,143594711883
1533091905853,38,320,6,0,79.7027,143749666813
1533091906144,38,320,6,0,79.7024,143703180334
1533091906440,38,320,5,6,79.7021,143732823885
1533091906736,38,320,6,5,79.7018,143674884216
1533091907034,38,320,5,1,79.7015,143713959807
1533091907361,38,320,5,1,79.7011,143777962930
1533091907649,38,320,6,0,79.7008,143675557933
1533091907937,38,320,6,5,79.7005,143746298227
1533091908234,38,320,6,5,79.7002,143691727143
1533091908534,38,320,6,0,79.6999,143740908490
1533091908825,38,320,5,0,79.6996,143782678950
1533091909119,38,320,6,5,79.6993,143865546151
1533091909416,38,320,6,6,79.699,143776615496
1533091909711,38,320,6,1,79.6987,143647261816
1533091909997,38,320,6,0,79.6984,143714633524
1533091910286,38,320,6,6,79.6981,143678252802
1533091910576,38,320,6,5,79.6978,143725412998
1533091910863,38,320,6,0,79.6975,143695769446
1533091911150,38,320,6,5,79.6972,143748993095
1533091911449,38,320,5,7,79.6969,143724739280
1533091911753,38,320,5,4,79.6965,143728107866
1533091912044,38,320,6,0,79.6962,143724065563
1533091912330,38,320,6,5,79.6959,143627724020
1533091912620,38,320,6,6,79.6956,143724739280
1533091912910,38,320,6,1,79.6953,143744950793
1533091913208,38,320,6,0,79.695,143754382832
1533091913502,38,320,6,5,79.6947,143768530891
1533091913790,38,320,6,5,79.6944,143765162305
1533091914080,38,320,5,1,79.6941,143726086715
1533091914378,38,320,5,0,79.6938,143586627278
1533091914704,38,320,6,0,79.6935,143720696978
1533091915002,38,320,6,6,79.6932,143778636647
1533091915304,38,320,6,5,79.6929,143804237896
1533091915610,38,320,6,4,79.6925,143672863065
1533091915896,38,320,6,0,79.6922,143670168197
1533091916186,38,320,6,6,79.6919,143733497603
1533091916478,38,320,6,6,79.6916,143682295104
1533091916768,38,320,6,2,79.6913,143728107866
1533091917057,38,320,6,0,79.691,143786047535
1533091917346,38,320,5,6,79.6907,143813669936
1533091917642,38,320,6,6,79.6904,143742929642
1533091917936,38,320,6,2,79.6901,143759098852
1533091918226,38,320,6,0,79.6898,143770552042
1533091918524,38,320,6,6,79.6895,143761793720
1533091918819,38,320,6,5,79.6892,143788068686
1533091919117,38,320,6,1,79.6889,143745624510
1533091919444,38,320,6,1,79.6886,143798174443
1533091919742,38,320,6,0,79.6883,143737539905
1533091920069,38,320,8,1,79.6879,143668820762
1533091920361,38,320,6,6,79.6876,143681621387
1533091920688,38,320,6,6,79.6873,143674884216
1533091920980,38,320,6,4,79.687,143630418889
1533091921290,38,320,6,0,79.6867,143674210499
1533091921585,38,320,6,0,79.6864,143704527768
1533091921883,38,320,6,6,79.6861,143691053426
1533091922177,38,320,6,6,79.6857,143765162305
1533091922474,38,320,6,1,79.6854,143819733389
1533091922776,38,320,6,0,79.6851,143765162305
1533091923070,38,320,6,5,79.6848,143683642538
1533091923369,38,320,6,6,79.6845,143863525000
1533091923671,38,320,6,4,79.6842,143755730266
1533091923966,38,320,6,0,79.6839,143726760432
1533091924264,38,320,6,0,79.6836,143763141154
1533091924560,38,320,6,5,79.6833,143666799611
1533091924858,38,320,5,6,79.683,143765836023
1533091925153,38,320,6,0,79.6827,143691053426
1533091925450,38,320,6,0,79.6823,143703180334
1533091925778,38,320,6,0,79.682,143703180334
1533091926075,38,320,5,6,79.6817,143707896353
1533091926370,38,320,6,5,79.6814,143746298227
1533091926661,38,320,6,1,79.6811,143666799611
1533091926958,38,320,6,0,79.6808,143654672704
1533091927252,38,320,6,5,79.6805,143738213622
1533091927542,38,320,5,6,79.6802,143725412998
1533091927828,38,320,6,0,79.6799,143627050303
1533091928124,38,320,6,0,79.6796,143693074577
1533091928419,38,320,6,5,79.6793,143687684841
1533091928715,38,320,6,5,79.679,143745624510
1533091929011,38,320,6,1,79.6787,143720023261
1533091929309,38,320,6,0,79.6783,143670168197
1533091929613,38,320,6,5,79.678,143684316255
1533091929900,38,320,6,5,79.6777,143548225404
1533091930189,38,320,6,0,79.6774,143676905367
1533091930480,38,320,6,0,79.6771,143696443163
1533091930778,38,320,6,6,79.6768,143708570070
1533091931073,38,320,6,5,79.6765,143787394969
1533091931363,38,320,6,1,79.6762,143740908490
1533091931660,38,320,6,0,79.6759,143737539905
1533091931954,38,320,6,6,79.6756,143763141154
1533091932249,37,320,6,5,79.6753,143718002110
1533091932544,38,320,6,0,79.675,143729455300
1533091932840,38,320,8,0,79.6747,143743603359
1533091933126,38,320,6,6,79.6744,143707222636
1533091933419,38,320,6,6,79.6741,143737539905
1533091933713,38,320,6,1,79.6738,143755730266
1533091934010,38,320,6,0,79.6735,143710591222
1533091934304,38,320,6,5,79.6731,143763814871
1533091934602,38,320,5,6,79.6728,143682295104
1533091934903,38,320,6,1,79.6725,143822428258
1533091935204,38,320,6,0,79.6722,143774594345
1533091935501,38,320,6,6,79.6719,143696443163
1533091935803,38,320,6,6,79.6716,143739561056
1533091936097,38,320,6,5,79.6713,143751014247
1533091936386,38,320,5,0,79.671,143693074577
1533091936674,38,320,6,5,79.6707,143641872079
1533091936965,38,320,5,6,79.6704,143779984081
1533091937264,38,320,6,4,79.6701,143723391846
1533091937557,38,320,5,0,79.6698,143862177566
1533091937853,38,320,5,6,79.6695,143673536782
1533091938148,38,320,6,6,79.6692,143773246910
1533091938437,38,320,5,4,79.6689,143710591222
1533091938725,38,320,6,0,79.6686,143663431026
1533091939024,38,320,6,6,79.6682,143728107866
1533091939326,38,320,5,5,79.6679,143657367572
1533091939633,38,320,6,5,79.6676,143676231650
1533091939927,38,320,6,1,79.6673,143608859942
1533091940216,38,320,6,0,79.667,143804237896
1533091940503,38,320,6,5,79.6667,143702506617
