GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
90,7783,06,98,30.4495,340696708308
90,7783,05,98,30.4495,340632705185
90,7783,84,98,30.4495,340584871272
90,7783,02,98,30.4495,340596324462
90,7783,19,99,30.4494,340567354628
90,7783,10,98,30.4495,340580155252
90,7783,13,98,30.4494,340631357751
90,7783,90,98,30.4494,340522889300
90,7783,78,98,30.4494,340577460384
90,7783,06,99,30.4493,340607777653
90,7783,14,98,30.4494,340611146238
90,7783,06,98,30.4494,340646853244
90,7783,15,98,30.4494,340601040482
90,7783,08,98,30.4493,340582176404
90,7783,83,99,30.4493,340707487781
90,7783,02,98,30.4493,340600366765
90,7783,19,98,30.4493,340561964891
90,7783,12,99,30.4493,340598345614
90,7783,22,97,30.4493,340578807818
90,7783,12,98,30.4492,340604409067
90,7783,87,98,30.4492,340604409067
90,7783,02,98,30.4492,340450801572
90,7783,10,99,30.4492,340639442356
90,7783,03,98,30.4492,340680539098
90,7783,08,97,30.4492,340646179527
90,7783,09,98,30.4492,340725004425
90,7783,03,98,30.4491,340635400053
90,7783,81,99,30.4491,340667738473
90,7783,04,98,30.4491,340551185418
90,7783,24,98,30.4491,340621251995
90,7783,02,98,30.4491,340638768639
90,7783,13,98,30.449,340594303311
90,7783,98,98,30.449,340588913574
90,7783,83,98,30.449,340606430219
90,7783,30,98,30.449,340574091799
90,7783,04,98,30.449,340644158375
90,7783,06,98,30.449,340605082785
90,7783,06,99,30.449,340578807818
90,7783,91,98,30.4489,340634726336
90,7783,86,99,30.4489,340517499564
90,7783,74,97,30.4489,340560617457
90,7783,50,84,30.4489,341081400763
89,7783,50,1,30.4488,341508537394
89,7783,50,1,30.4488,343404377269
89,7783,50,1,30.4487,343698791635
89,7783,50,1,30.4486,340938572741
89,7783,30,1,30.4486,340605082785
89,7783,17,98,30.4486,340727699294
89,7783,03,99,30.4486,340652242980
90,7783,81,98,30.4486,340541753379
90,7783,24,97,30.4486,340685928835
90,7783,07,99,30.4486,340789681266
90,7783,06,98,30.4486,340705466630
90,7783,21,97,30.4486,340673801927
90,7783,88,98,30.4486,340658306434
90,7783,07,97,30.4486,340618557126
90,7783,20,99,30.4485,340573418082
90,7783,27,98,30.4486,340578134101
90,7783,09,98,30.4486,340633378902
90,7783,85,98,30.4486,340687949986
90,7783,07,98,30.4486,340687949986
90,7783,05,99,30.4485,340620578277
90,7783,04,98,30.4486,340614514824
90,7783,24,98,30.4486,340553880286
90,7783,92,98,30.4485,340633378902
90,7783,92,98,30.4485,340666391039
90,7783,04,98,30.4485,340577460384
90,7783,09,99,30.4485,340633378902
90,7783,08,98,30.4485,340740499918
90,7783,25,97,30.4485,340725004425
90,7783,93,98,30.4485,340718267255
90,7783,14,98,30.4485,340616535975
90,7783,22,99,30.4485,340691318571
90,7783,13,98,30.4485,340574765516
90,7783,23,98,30.4485,340661001302
90,7783,02,98,30.4485,340568028345
90,7783,02,98,30.4484,340633378902
90,7783,38,99,30.4484,340409704830
90,7783,08,98,30.4484,340547816832
90,7783,21,98,30.4484,340600366765
90,7783,16,98,30.4484,340574091799
90,7783,86,98,30.4484,340711530084
90,7783,22,99,30.4483,340608451370
90,7783,18,98,30.4483,340745889655
90,7783,30,98,30.4483,340588913574
90,7783,01,99,30.4483,340623273146
90,7783,10,98,30.4483,340583523838
90,7783,83,98,30.4482,340531647622
90,7783,08,99,30.4482,340710182650
90,7783,26,98,30.4482,340597671897
90,7783,05,98,30.4482,340654264132
90,7783,31,98,30.4482,340746563372
90,7783,01,98,30.4482,340665717322
90,7783,85,99,30.4482,340494593183
90,7783,15,98,30.4482,340586892423
90,7783,31,97,30.4482,340645505810
90,7783,09,99,30.4482,340437327231
90,7783,15,98,30.4481,340589587292
91,7783,87,99,30.4481,340655611566
90,7783,96,98,30.4481,340704792913
90,7783,30,98,30.4481,340611146238
90,7783,04,99,30.4481,340644832092
91,7783,26,98,30.4481,340582850121
90,7783,87,98,30.4481,340715572386
91,7783,97,97,30.448,340547143115
90,7783,22,98,30.448,340523563017
90,7783,07,98,30.448,340538384793
90,7783,07,98,30.448,340624620580
90,7783,84,98,30.448,340640789790
90,7783,87,97,30.448,340698055742
90,7783,04,97,30.448,340694687157
90,7783,06,99,30.4479,340610472521
90,7783,09,98,30.4479,340634726336
90,7783,02,97,30.4479,340625294297
90,7783,06,98,30.4479,340720288406
90,7783,91,98,30.4479,340605756502
90,7783,80,97,30.4479,340689297420
90,7783,69,98,30.4479,340600366765
90,7783,04,99,30.4479,340516152129
90,7783,09,98,30.4479,340658306434
90,7783,01,97,30.4478,340578134101
90,7783,80,98,30.4478,340736457616
90,7783,00,97,30.4478,340615862258
90,7783,81,98,30.4478,340670433342
90,7783,01,98,30.4478,340621925712
90,7783,04,99,30.4478,340657632717
90,7783,10,98,30.4478,340514804695
90,7783,02,98,30.4477,340643484658
90,7783,01,98,30.4477,340669085908
90,7783,83,98,30.4477,340716919820
90,7783,90,98,30.4476,340590261009
90,7783,67,98,30.4476,340663022454
90,7783,10,99,30.4476,340595650745
90,7783,06,98,30.4476,340655611566
90,7783,02,97,30.4476,340646179527
90,7783,04,98,30.4476,340648200678
90,7783,80,98,30.4475,340668412190
90,7783,61,98,30.4476,340582850121
90,7783,17,98,30.4476,340592282160
90,7783,06,99,30.4476,340633378902
90,7783,02,97,30.4475,340628662882
90,7783,96,99,30.4475,340714898669
90,7783,80,98,30.4475,340665043605
90,7783,22,99,30.4475,340638094922
90,7783,00,98,30.4475,340659653868
90,7783,06,98,30.4475,340677844230
90,7783,05,98,30.4475,340679191664
90,7783,99,98,30.4474,340621925712
90,7783,83,99,30.4475,340639442356
90,7783,00,98,30.4475,340572744364
90,7783,17,97,30.4475,340711530084
90,7783,02,98,30.4475,340557248872
90,7783,06,97,30.4475,340545795681
90,7783,04,97,30.4475,340553880286
90,7783,81,98,30.4475,340563986042
90,7783,03,99,30.4475,340617883409
90,7783,08,98,30.4475,340570049496
90,7783,04,97,30.4475,340657632717
90,7783,05,98,30.4475,340607777653
90,7783,82,98,30.4475,340607777653
90,7783,04,99,30.4475,340744542221
90,7783,09,98,30.4475,340646179527
90,7783,07,98,30.4475,340590261009
90,7783,14,98,30.4475,340680539098
90,7783,08,98,30.4475,340780922943
90,7783,84,99,30.4475,340700076893
90,7783,98,98,30.4475,340646853244
90,7783,29,97,30.4475,340513457261
90,7783,06,99,30.4475,340642810941
90,7783,05,98,30.4475,340615862258
90,7783,97,98,30.4475,340681212815
90,7783,82,98,30.4475,340582176404
90,7783,16,99,30.4475,340632705185
90,7783,09,98,30.4475,340626641731
90,7783,15,98,30.4475,340669085908
90,7783,14,99,30.4475,340695360874
90,7783,06,98,30.4474,340697382025
90,7783,82,99,30.4474,340598345614
90,7783,01,98,30.4474,340765427451
90,7783,21,98,30.4474,340646853244
90,7783,05,99,30.4474,340625968014
90,7783,03,98,30.4474,340609125087
90,7783,02,97,30.4474,340603061633
90,7783,90,98,30.4473,340624620580
90,7783,76,98,30.4473,340694013440
90,7783,85,99,30.4473,340630684034
90,7783,11,98,30.4473,340729046728
90,7783,01,98,30.4473,340642810941
90,7783,07,98,30.4473,340749258241
90,7783,03,98,30.4473,340695360874
90,7783,82,98,30.4473,340649548112
90,7783,04,98,30.4473,340678517947
90,7783,08,99,30.4473,340661675020
90,7783,09,98,30.4473,340652916697
90,7783,13,98,30.4473,340698729459
90,7783,02,98,30.4472,340662348737
90,7783,93,98,30.4472,340660327585
90,7783,84,99,30.4472,340532321339
90,7783,06,98,30.4472,340603735350
90,7783,26,98,30.4471,340671780776
90,7783,05,99,30.4471,340585544989
90,7783,12,98,30.4471,340802481890
90,7783,10,98,30.4471,340679191664
90,7783,84,98,30.4471,340681886532
90,7783,08,98,30.4471,340795071002
90,7783,12,99,30.4471,340775533207
90,7783,24,98,30.447,340655611566
90,7783,05,98,30.447,340646179527
90,7783,83,98,30.447,340735110182
90,7783,85,98,30.447,340758690280
90,7783,01,99,30.4469,340716919820
90,7783,14,98,30.4469,340710182650
90,7783,20,97,30.4469,340722983274
90,7783,10,99,30.4469,340673128210
90,7783,07,98,30.4469,340650221829
90,7783,91,99,30.4469,340717593538
90,7783,89,98,30.4469,340788333831
90,7783,29,98,30.4468,340671780776
90,7783,06,99,30.4469,340680539098
90,7783,18,98,30.4468,340680539098
90,7783,08,97,30.4468,340698055742
90,7783,87,98,30.4468,340627315448
90,7783,85,97,30.4468,340678517947
90,7783,16,99,30.4468,340608451370
90,7783,06,98,30.4468,340624620580
90,7783,12,97,30.4467,340728373011
90,7783,22,98,30.4467,340623946863
90,7783,93,98,30.4467,340759363997
90,7783,89,99,30.4466,340698055742
90,7783,60,98,30.4466,340601040482
90,7783,04,97,30.4466,340649548112
90,7783,14,99,30.4466,340708161498
90,7783,05,98,30.4466,340646853244
90,7783,87,99,30.4466,340715572386
90,7783,92,98,30.4466,340547143115
90,7783,27,98,30.4465,340577460384
90,7783,17,99,30.4465,340555227720
90,7783,23,98,30.4465,340609798804
90,7783,14,97,30.4465,340741173636
90,7783,23,98,30.4465,340778228075
90,7783,97,98,30.4464,340745889655
90,7783,81,99,30.4465,340781596661
90,7783,04,98,30.4464,340705466630
90,7783,31,97,30.4464,340618557126
90,7783,20,98,30.4464,340609798804
90,7783,23,98,30.4464,340614514824
90,7783,88,99,30.4464,340666391039
90,7783,71,98,30.4464,340666391039
90,7783,35,99,30.4463,340737131333
90,7783,17,97,30.4464,340712203801
90,7783,08,97,30.4464,340623946863
90,7783,05,99,30.4463,340659653868
90,7783,98,98,30.4463,340745889655
90,7783,83,98,30.4463,340687276269
90,7783,12,98,30.4463,340619904560
90,7783,07,98,30.4463,340658306434
90,7783,10,98,30.4463,340652916697
90,7783,22,98,30.4463,340685928835
90,7783,94,97,30.4462,340743194787
90,7783,83,99,30.4462,340630010317
90,7783,08,98,30.4462,340614514824
90,7783,10,99,30.4463,340619230843
90,7783,07,97,30.4463,340586892423
90,7783,17,98,30.4462,340572070647
90,7783,05,98,30.4462,340673801927
90,7783,85,98,30.4462,340761385148
90,7783,74,99,30.4462,340725678143
90,7783,10,98,30.4462,340555901437
90,7783,25,98,30.4462,340638094922
90,7783,09,99,30.4462,340688623703
90,7783,10,98,30.4462,340670433342
90,7783,86,99,30.4461,340680539098
90,7783,99,98,30.4461,340643484658
90,7783,34,97,30.4461,340668412190
90,7783,10,99,30.4461,340574765516
90,7783,08,98,30.4461,340640116073
90,7783,05,98,30.4461,340625968014
90,7783,85,98,30.4461,340663022454
90,7783,09,98,30.4461,340745889655
90,7783,10,99,30.4461,340727699294
90,7783,17,98,30.4461,340706814064
90,7783,20,97,30.4461,340601714199
90,7783,10,97,30.4461,340685928835
90,7783,87,98,30.4461,340688623703
90,7783,95,99,30.4461,340653590415
90,7783,09,98,30.4461,340619230843
90,7783,18,98,30.4461,340606430219
90,7783,20,98,30.4461,340621925712
90,7783,94,98,30.4461,340703445479
90,7783,84,99,30.4461,340667738473
90,7783,02,97,30.446,340812587646
90,7783,21,97,30.4461,340580155252
90,7783,04,98,30.446,340610472521
90,7783,15,98,30.446,340623273146
90,7783,84,99,30.446,340717593538
90,7783,92,98,30.446,340806524193
90,7783,26,98,30.446,340671780776
90,7783,11,99,30.446,340708835215
90,7783,09,98,30.446,340639442356
91,7783,05,97,30.446,340708161498
90,7783,98,97,30.4459,340639442356
90,7783,79,99,30.4459,340588913574
90,7783,01,98,30.4459,340695360874
90,7783,12,98,30.4459,340509414959
90,7783,05,99,30.4459,340582850121
90,7783,00,98,30.4459,340627989165
90,7783,02,98,30.4459,340658980151
90,7783,02,98,30.4459,340641463507
90,7783,84,98,30.4459,340718940972
90,7783,87,98,30.4458,340512783544
90,7783,65,98,30.4458,340605082785
90,7783,05,99,30.4458,340756669128
90,7783,06,98,30.4459,340743194787
90,7783,98,97,30.4459,340731067879
90,7783,01,98,30.4458,340627989165
90,7783,91,98,30.4458,340654264132
90,7783,80,98,30.4458,340719614689
90,7783,99,98,30.4458,340743868504
90,7783,06,99,30.4458,340724330708
90,7783,11,98,30.4458,340713551235
90,7783,00,97,30.4457,340780922943
90,7783,04,98,30.4457,340652242980
90,7783,00,98,30.4457,340640789790
90,7783,83,98,30.4457,340775533207
90,7783,90,98,30.4456,340751953109
90,7783,04,99,30.4456,340778228075
90,7783,95,98,30.4456,340670433342
90,7783,97,97,30.4456,340683233966
90,7783,04,98,30.4455,340700750610
90,7783,00,98,30.4455,340585544989
90,7783,90,97,30.4455,340719614689
90,7783,80,98,30.4455,340687276269
90,7783,98,99,30.4455,340689971137
90,7783,01,98,30.4455,340711530084
90,7783,15,97,30.4455,340706814064
90,7783,00,98,30.4455,340698055742
90,7783,00,98,30.4455,340738478767
90,7783,04,98,30.4455,340750605675
90,7783,82,98,30.4455,340613841107
90,7783,94,99,30.4454,340614514824
90,7783,06,98,30.4454,340725004425
90,7783,19,97,30.4455,340750605675
90,7783,03,98,30.4454,340511436110
90,7783,08,97,30.4454,340700076893
90,7783,92,98,30.4454,340656285283
90,7783,81,98,30.4454,340801134456
90,7783,01,99,30.4454,340687949986
90,7783,05,98,30.4454,340652242980
90,7783,08,97,30.4454,340714898669
90,7783,15,98,30.4454,340691318571
90,7783,87,98,30.4454,340690644854
90,7783,12,99,30.4454,340676496795
90,7783,14,97,30.4454,340799113305
90,7783,09,97,30.4454,340796418436
90,7783,02,98,30.4454,340742521070
90,7783,12,98,30.4454,340704119196
90,7783,84,99,30.4454,340653590415
90,7783,06,98,30.4454,340736457616
90,7783,21,97,30.4454,340648874395
90,7783,12,99,30.4454,340729720445
90,7783,17,98,30.4454,340687949986
90,7783,03,97,30.4455,340613167390
90,7783,87,98,30.4454,340717593538
90,7783,77,97,30.4454,340743194787
90,7783,10,99,30.4454,340772164621
90,7783,01,98,30.4455,340701424328
90,7783,05,99,30.4454,340720962123
90,7783,94,98,30.4454,340633378902
90,7783,08,99,30.4454,340650895546
90,7783,10,98,30.4454,340654264132
90,7783,17,98,30.4454,340582850121
90,7783,13,98,30.4453,340580155252
90,7783,99,98,30.4453,340704792913
90,7783,79,99,30.4453,340597671897
90,7783,11,98,30.4453,340781596661
90,7783,21,98,30.4453,340742521070
90,7783,09,99,30.4453,340702098045
90,7783,07,98,30.4453,340665043605
90,7783,06,98,30.4453,340780249226
90,7783,84,98,30.4452,340674475644
90,7783,09,98,30.4452,340594977028
90,7783,10,99,30.4452,340572070647
90,7783,05,98,30.4452,340704119196
90,7783,13,98,30.4452,340665717322
90,7783,13,98,30.4452,340543100813
90,7783,88,98,30.4452,340660327585
90,7783,99,99,30.4452,340669759625
90,7783,07,98,30.4452,340695360874
90,7783,23,97,30.4452,340638094922
90,7783,04,98,30.4452,340771490904
90,7783,99,98,30.4452,340619230843
90,7783,82,99,30.4451,340623273146
90,7783,06,98,30.4451,340578807818
90,7783,24,97,30.4451,340566007194
90,7783,07,99,30.4451,340672454493
90,7783,04,98,30.4451,340671107059
90,7783,93,99,30.445,340568028345
90,7783,79,98,30.445,340500656636
90,7783,24,97,30.445,340625968014
90,7783,13,99,30.445,340653590415
90,7783,20,98,30.445,340613167390
90,7783,12,97,30.445,340651569263
90,7783,98,98,30.445,340749258241
90,7783,83,98,30.4449,340708835215
90,7783,07,99,30.4449,340722983274
90,7783,11,98,30.4449,340543100813
90,7783,07,97,30.4449,340638768639
90,7783,10,98,30.4449,340607777653
90,7783,06,98,30.4449,340635400053
90,7783,82,99,30.4449,340684581400
90,7783,08,98,30.4449,340707487781
90,7783,28,97,30.4449,340577460384
90,7783,11,98,30.4448,340660327585
90,7783,14,98,30.4448,340612493672
90,7783,98,98,30.4448,340621251995
90,7783,81,98,30.4448,340699403176
90,7783,35,98,30.4448,340539732227
90,7783,11,98,30.4448,340646853244
90,7783,16,98,30.4448,340599019331
90,7783,13,99,30.4448,340619230843
90,7783,95,98,30.4448,340663022454
90,7783,92,99,30.4448,340649548112
90,7783,12,97,30.4448,340626641731
90,7783,17,98,30.4448,340616535975
90,7783,14,99,30.4448,340665043605
90,7783,14,98,30.4447,340526257886
90,7783,01,98,30.4447,340685255118
90,7783,85,98,30.4447,340646179527
90,7783,04,98,30.4447,340679191664
90,7783,11,99,30.4447,340671780776
90,7783,04,98,30.4447,340612493672
90,7783,08,98,30.4447,340661675020
90,7783,09,98,30.4446,340646853244
90,7783,86,98,30.4446,340721635840
90,7783,09,99,30.4446,340657632717
90,7783,13,98,30.4446,340702098045
90,7783,04,98,30.4446,340669759625
90,7783,06,98,30.4446,340656959000
90,7783,08,98,30.4446,340682560249
90,7783,91,99,30.4446,340687949986
90,7783,78,98,30.4446,340700750610
90,7783,91,98,30.4445,340632031468
90,7783,09,99,30.4445,340676496795
90,7783,09,98,30.4445,340545795681
90,7783,04,97,30.4445,340601714199
90,7783,04,98,30.4445,340661675020
90,7783,90,98,30.4445,340703445479
90,7783,88,99,30.4445,340638094922
90,7783,09,98,30.4445,340580155252
90,7783,08,99,30.4445,340619230843
90,7783,11,98,30.4444,340541753379
90,7783,01,98,30.4444,340650895546
90,7783,84,98,30.4444,340800460739
90,7783,09,98,30.4444,340671780776
90,7783,23,99,30.4444,340664369888
90,7783,12,98,30.4444,340735783899
90,7783,06,98,30.4443,340665043605
90,7783,95,98,30.4443,340716919820
90,7783,83,98,30.4443,340734436465
90,7783,24,99,30.4442,340751279392
90,7783,05,98,30.4442,340661675020
90,7783,19,98,30.4442,340632705185
90,7783,12,99,30.4442,340526931603
90,7783,00,98,30.4442,340790354983
90,7783,83,99,30.4441,340682560249
90,7783,77,98,30.4441,340723656991
90,7783,19,97,30.4441,340660327585
90,7783,12,99,30.4441,340646853244
90,7783,05,98,30.4441,340710182650
90,7783,09,98,30.4441,340639442356
90,7783,88,98,30.4441,340645505810
90,7783,93,98,30.444,340598345614
90,7783,11,99,30.444,340686602552
90,7783,18,98,30.4441,340729046728
90,7783,03,97,30.4441,340695360874
90,7783,20,98,30.4441,340625968014
90,7783,94,98,30.444,340742521070
90,7783,82,99,30.444,340554554003
90,7783,83,98,30.444,340635400053
90,7783,23,97,30.444,340582850121
90,7783,04,98,30.444,340672454493
90,7783,12,98,30.444,340634052619
90,7783,89,99,30.444,340531647622
90,7783,93,98,30.444,340651569263
90,7783,30,97,30.444,340520194432
90,7783,13,98,30.444,340590934726
90,7783,04,98,30.444,340652916697
90,7783,97,98,30.444,340711530084
90,7783,81,98,30.444,340663696171
90,7783,28,99,30.444,340616535975
90,7783,13,97,30.444,340710182650
90,7783,12,98,30.444,340734436465
90,7783,02,98,30.444,340594303311
90,7783,81,98,30.444,340586218706
90,7783,90,99,30.444,340601040482
90,7783,04,98,30.444,340663696171
90,7783,07,97,30.444,340646853244
90,7783,20,98,30.444,340512109827
90,7783,02,98,30.4439,340619904560
90,7783,82,99,30.4439,340609798804
90,7783,07,98,30.4439,340776206924
90,7783,34,98,30.4439,340566680911
90,7783,05,99,30.4439,340655611566
90,7783,13,98,30.4439,340780922943
90,7783,84,99,30.4439,340760711431
90,7783,66,98,30.4438,340702098045
90,7783,14,99,30.4438,340636073770
90,7783,08,98,30.4438,340489203446
90,7783,21,97,30.4438,340533668774
90,7783,17,99,30.4438,340575439233
90,7783,96,98,30.4438,340700076893
90,7783,87,99,30.4438,340703445479
90,7783,14,97,30.4438,340654264132
90,7783,16,98,30.4438,340635400053
90,7783,04,99,30.4437,340687276269
90,7783,12,98,30.4437,340722309557
90,7783,06,98,30.4437,340716919820
90,7783,84,98,30.4437,340772164621
90,7783,03,98,30.4436,340639442356
90,7783,11,99,30.4436,340628662882
90,7783,06,98,30.4436,340617883409
90,7783,14,97,30.4436,340637421205
90,7783,11,98,30.4436,340650221829
90,7783,91,98,30.4436,340739826201
90,7783,87,99,30.4436,340687949986
90,7783,05,98,30.4436,340744542221
90,7783,27,97,30.4436,340676496795
90,7783,14,99,30.4436,340656959000
90,7783,05,98,30.4435,340747910806
90,7783,01,99,30.4435,340671107059
90,7783,84,98,30.4435,340664369888
90,7783,20,98,30.4435,340682560249
90,7783,07,99,30.4435,340719614689
90,7783,18,98,30.4435,340670433342
90,7783,11,97,30.4435,340600366765
90,7783,06,98,30.4435,340727025577
90,7783,86,98,30.4435,340707487781
90,7783,00,99,30.4435,340776206924
90,7783,16,98,30.4435,340659653868
90,7783,05,99,30.4435,340504025222
90,7783,08,98,30.4434,340770143470
90,7783,84,98,30.4434,340723656991
90,7783,03,97,30.4434,340667738473
90,7783,18,98,30.4434,340493919466
90,7783,29,99,30.4434,340643484658
90,7783,04,98,30.4434,340694013440
90,7783,10,98,30.4433,340572070647
90,7783,84,98,30.4433,340725004425
90,7783,05,98,30.4433,340718267255
90,7783,18,99,30.4433,340760037714
90,7783,06,98,30.4433,340797765871
90,7783,03,97,30.4433,340665043605
90,7783,04,98,30.4432,340661001302
